"ID";"global_id";"AdmArea";"District";"Address";"RegionOfFair";"PeriodOfPlacement";"Goods";"geoData";
"73";"930414185";"Северо-Восточный административный округ";"район Ростокино";"город Москва, проспект Мира, дом 169, корпус 1";"Калужская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.65792, 55.837071]}";
"268";"930414186";"Северо-Западный административный округ";"район Строгино";"город Москва, Таллинская улица, дом 5, корпус 2";"Калужская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.395338, 55.800196]}";
"257";"930414187";"Западный административный округ";"район Раменки";"город Москва, улица Раменки, дом 3, строение 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.496214, 55.693927]}";
"264";"930414188";"Западный административный округ";"Можайский район";"город Москва, Можайское шоссе, дом 29";"Рязанская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.423136, 55.719232]}";
"245";"930414189";"Восточный административный округ";"район Косино-Ухтомский";"город Москва, Лухмановская улица, дом 17А";"Рязанская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.896232, 55.722598]}";
"247";"930414190";"Юго-Восточный административный округ";"район Кузьминки";"город Москва, улица Маршала Чуйкова, дом 6, корпус 1";"Липецкая область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.763926, 55.70486]}";
"278";"930414191";"Северо-Западный административный округ";"район Митино";"город Москва, Митинская улица, дом 51";"Липецкая область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.352356, 55.85242]}";
"284";"930414192";"Зеленоградский административный округ";"район Силино";"город Москва, город Зеленоград, корпус 1104";"Республика Адыгея";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.188553, 55.994666]}";
"283";"930414193";"Зеленоградский административный округ";"район Матушкино";"город Москва, город Зеленоград, корпус 403А";"Республика Адыгея";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.204767, 56.000573]}";
"126";"930414194";"Западный административный округ";"район Крылатское";"город Москва, Осенняя улица, дом 24";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.407379, 55.766624]}";
"259";"930414195";"Юго-Западный административный округ";"район Южное Бутово";"город Москва, улица Кадырова, дом 1";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.514369, 55.538107]}";
"273";"930414196";"Северо-Западный административный округ";"район Щукино";"город Москва, Авиационная улица, дом 68, корпус 2, строение 2";"Астраханская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.462205, 55.809617]}";
"272";"930414197";"Северо-Западный административный округ";"район Южное Тушино";"город Москва, Сходненская улица, дом 35, корпус 1";"Астраханская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.43866, 55.850219]}";
"271";"930414198";"Северо-Западный административный округ";"район Щукино";"улица Народного Ополчения, дом 45, строение 1";"Астраханская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.492161, 55.793087]}";
"275";"930414200";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, проспект Маршала Жукова, дом 44, строение 3";"Астраханская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.466582, 55.777234]}";
"34";"930414201";"Восточный административный округ";"район Гольяново";"город Москва, Уральская улица, дом 4";"Липецкая область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.79885072650054, 55.81108099001607]}";
"228";"930414202";"Южный административный округ";"район Бирюлёво Западное";"город Москва, Булатниковский проезд, дом 6, корпус 1";"Республика Беларусь";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.65150946051868, 55.59314080704914]}";
"233";"930414203";"Центральный административный округ";"Таганский район";"город Москва, 1-я Дубровская улица, дом 1, корпус 4";"Чувашская Республика";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.668297, 55.729881]}";
"149";"930414204";"Центральный административный округ";"район Арбат";"город Москва, Проточный переулок, дом 11";"Чувашская Республика";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.57919, 55.750267]}";
"147";"930414205";"Центральный административный округ";"район Хамовники";"город Москва, улица Еланского, дом 2А";"Чувашская Республика";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.574639, 55.73526]}";
"231";"930414206";"Центральный административный округ";"Басманный район";"город Москва, улица Фридриха Энгельса, дом 3-5, строение 6";"Чувашская Республика";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.68002, 55.772025]}";
"244";"930414207";"Центральный административный округ";"район Хамовники";"город Москва, Большой Чудов переулок, дом 8, строение 1";"Чувашская Республика";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.593124, 55.734215]}";
"239";"930414208";"Центральный административный округ";"Красносельский район";"город Москва, Верхняя Красносельская улица, дом 15, строение 3";"Чувашская Республика";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.66321, 55.782766]}";
"289";"930414209";"Центральный административный округ";"Пресненский район";"город Москва, Большая Бронная улица, дом 11";"Республика Марий Эл";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.599358, 55.761938]}";
"232";"930414210";"Центральный административный округ";"Красносельский район";"Тургеневская площадь, дом 2/4";"Республика Марий Эл";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.637017, 55.765025]}";
"241";"930414211";"Центральный административный округ";"Пресненский район";"город Москва, Дружинниковская улица, дом 15";"Республика Марий Эл";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.576217, 55.760256]}";
"280";"930414212";"Зеленоградский административный округ";"район Савёлки";"город Москва, город Зеленоград, корпус 617А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.23277, 55.987691]}";
"187";"930414213";"Зеленоградский административный округ";"район Старое Крюково";"город Москва, город Зеленоград, корпус 900";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.185169, 55.981606]}";
"34";"930414214";"Восточный административный округ";"район Гольяново";"город Москва, Уральская улица, дом 4";"Рязанская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.79885072650054, 55.81108099001607]}";
"28";"930414215";"Восточный административный округ";"район Новогиреево";"город Москва, Зелёный проспект, дом 81";"Владимирская область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.819555420158196, 55.751808551299625]}";
"35";"930414216";"Южный административный округ";"район Царицыно";"город Москва, Пролетарский проспект, дом 18";"Московская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.656693306607316, 55.634940316808425]}";
"35";"930414217";"Южный административный округ";"район Царицыно";"город Москва, Пролетарский проспект, дом 18";"Владимирская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.656693306607316, 55.634940316808425]}";
"29";"930414218";"Юго-Западный административный округ";"район Черёмушки";"город Москва, Нахимовский проспект, дом 51/21";"Брянская область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.563965045981625, 55.67718930594285]}";
"169";"930414219";"Северо-Восточный административный округ";"Останкинский район";"город Москва, улица Академика Королёва, владение 8Б";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.622649, 55.822353]}";
"34";"930414220";"Восточный административный округ";"район Гольяново";"город Москва, Уральская улица, дом 4";"Ивановская область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.79885072650054, 55.81108099001607]}";
"267";"930414221";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Планерная улица, дом 12, корпус 1, строение 2";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.436556, 55.861771]}";
"269";"930414222";"Северо-Западный административный округ";"район Строгино";"город Москва, улица Маршала Катукова, дом 11, корпус 1, строение 2";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.404018, 55.810492]}";
"238";"930414223";"Северо-Восточный административный округ";"район Свиблово";"город Москва, Снежная улица, дом 13, корпус 1";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.646152, 55.8522]}";
"240";"930414224";"Северо-Восточный административный округ";"Останкинский район";"город Москва, Аргуновская улица, дом 2, корпус 2";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.623369, 55.816766]}";
"262";"930414225";"Западный административный округ";"район Филёвский Парк";"город Москва, Кастанаевская улица, дом 16Б";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.492429, 55.738817]}";
"261";"930414227";"Западный административный округ";"район Внуково";"город Москва, Большая Внуковская улица, дом 19/8";"Ивановская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.295684, 55.611165]}";
"28";"930414228";"Восточный административный округ";"район Новогиреево";"город Москва, Зелёный проспект, дом 81";"Республика Марий Эл";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.819555420158196, 55.751808551299625]}";
"39";"930414229";"Зеленоградский административный округ";"район Старое Крюково";"город Москва, город Зеленоград, Крюковская площадь, дом 1";"Тамбовская область";"11.07.2019-17.07.2019";"сельскохозяйственная продукция, продовольственная продукция, промышленные товары.";"{type=Point, coordinates=[37.174850913799325, 55.98012131195869]}";
"274";"930414230";"Северо-Западный административный округ";"район Щукино";"город Москва, улица Маршала Бирюзова, дом 17, корпус 1, строение 2";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.49117, 55.794523]}";
"282";"930414231";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Химкинский бульвар, дом 16, корпус 1, строение 1";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.44094, 55.851862]}";
"276";"930414232";"Северо-Западный административный округ";"район Митино";"город Москва, Дубравная улица, дом 34/29, строение 1";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.358318, 55.846765]}";
"277";"930414233";"Северо-Западный административный округ";"район Митино";"город Москва, 3-й Митинский переулок, дом 3";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.349863, 55.847926]}";
"246";"930414234";"Восточный административный округ";"район Восточное Измайлово";"город Москва, Первомайская улица, дом 107А";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.812434, 55.793592]}";
"250";"930414235";"Южный административный округ";"район Нагатино-Садовники";"город Москва, улица Академика Миллионщикова, дом 19, корпус 2";"Тамбовская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.648225, 55.66808]}";
"29";"930414236";"Юго-Западный административный округ";"район Черёмушки";"город Москва, Нахимовский проспект, дом 51/21";"Тамбовская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.563965045981625, 55.67718930594285]}";
"112";"930414237";"Юго-Восточный административный округ";"район Люблино";"город Москва, Краснодарская улица, дом 57, корпус 1";"Тверская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.766164, 55.676494]}";
"56";"930414238";"Северный административный округ";"Головинский район";"город Москва, Кронштадтский бульвар, дом 9";"Тверская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.488963, 55.841186]}";
"63";"930414239";"Северный административный округ";"район Сокол";"город Москва, Ленинградский проспект, дом 71А";"Тверская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.515423, 55.804242]}";
"112";"930414240";"Юго-Восточный административный округ";"район Люблино";"город Москва, Краснодарская улица, дом 57, корпус 1";"Белгородская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.766164, 55.676494]}";
"129";"930414242";"Западный административный округ";"район Крылатское";"город Москва, Осенний бульвар, дом 12, корпус 2";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.412524, 55.758208]}";
"74";"930414243";"Северо-Восточный административный округ";"район Ростокино";"город Москва, Широкая улица, дом 9, корпус 1";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.65792, 55.837071]}";
"279";"930414244";"Северо-Западный административный округ";"район Митино";"город Москва, Митинская улица, дом 36, корпус 2";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.361384, 55.846685]}";
"35";"930414245";"Южный административный округ";"район Царицыно";"город Москва, Пролетарский проспект, дом 18";"Пензенская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.656693306607316, 55.634940316808425]}";
"28";"930414246";"Восточный административный округ";"район Новогиреево";"город Москва, Зелёный проспект, дом 81";"Ивановская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.819555420158196, 55.751808551299625]}";
"39";"930414247";"Зеленоградский административный округ";"район Старое Крюково";"город Москва, город Зеленоград, Крюковская площадь, дом 1";"Рязанская область";"01.07.2019-07.07.2019";"сельскохозяйственная продукция, продовольственная продукция, промышленные товары.";"{type=Point, coordinates=[37.174850913799325, 55.98012131195869]}";
"35";"930414248";"Южный административный округ";"район Царицыно";"город Москва, Пролетарский проспект, дом 18";"Нижегородская область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.656693306607316, 55.634940316808425]}";
"29";"930414249";"Юго-Западный административный округ";"район Черёмушки";"город Москва, Нахимовский проспект, дом 51/21";"Калужская область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.563965045981625, 55.67718930594285]}";
"35";"930414250";"Южный административный округ";"район Царицыно";"город Москва, Пролетарский проспект, дом 18";"Ярославская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.656693306607316, 55.634940316808425]}";
"228";"930414251";"Южный административный округ";"район Бирюлёво Западное";"город Москва, Булатниковский проезд, дом 6, корпус 1";"Самарская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.65150946051868, 55.59314080704914]}";
"112";"930414252";"Юго-Восточный административный округ";"район Люблино";"город Москва, Краснодарская улица, дом 57, корпус 1";"Саратовская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.766164, 55.676494]}";
"263";"930414253";"Западный административный округ";"район Фили-Давыдково";"город Москва, Славянский бульвар, дом 5, корпус 1, строение 3";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.472235, 55.727306]}";
"28";"930414254";"Восточный административный округ";"район Новогиреево";"город Москва, Зелёный проспект, дом 81";"Чувашская Республика";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.819555420158196, 55.751808551299625]}";
"34";"930414256";"Восточный административный округ";"район Гольяново";"город Москва, Уральская улица, дом 4";"Вологодская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.79885072650054, 55.81108099001607]}";
"34";"930414257";"Восточный административный округ";"район Гольяново";"город Москва, Уральская улица, дом 4";"Ивановская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.79885072650054, 55.81108099001607]}";
"115";"930414258";"Юго-Западный административный округ";"район Ясенево";"город Москва, Новоясеневский проспект, дом 1, строение 4";"Рязанская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.510358, 55.618278]}";
"115";"930414259";"Юго-Западный административный округ";"район Ясенево";"город Москва, Новоясеневский проспект, дом 1, строение 4";"Калужская область";"11.07.2019-17.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.510358, 55.618278]}";
"115";"930414260";"Юго-Западный административный округ";"район Ясенево";"город Москва, Новоясеневский проспект, дом 1, строение 4";"Белгородская область";"21.07.2019-27.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.510358, 55.618278]}";
"228";"930414261";"Южный административный округ";"район Бирюлёво Западное";"город Москва, Булатниковский проезд, дом 6, корпус 1";"Костромская область";"01.07.2019-07.07.2019";"сельскохозяйственные, продовольственные и промышленные товары";"{type=Point, coordinates=[37.65150946051868, 55.59314080704914]}";
"255";"930414262";"Южный административный округ";"район Чертаново Южное";"город Москва, Россошанский проезд, дом 8, корпус 2";"Владимирская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.604908, 55.595982]}";
"252";"930414263";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Воронежская улица, дом 8, корпус 1";"Владимирская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.723851, 55.608799]}";
"253";"930414264";"Южный административный округ";"район Царицыно";"город Москва, Севанская улица, дом 13, корпус 1, строение 2";"Владимирская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.654392, 55.623896]}";
"43";"930414265";"Восточный административный округ";"район Гольяново";"город Москва, Уральская улица, дом 8";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.799037, 55.816426]}";
"136";"930414266";"Восточный административный округ";"район Ивановское";"город Москва, улица Молостовых, дом 9Г";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.832504, 55.758772]}";
"177";"930414268";"Восточный административный округ";"район Новогиреево";"город Москва, Зелёный проспект, дом 56";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.815429, 55.75165]}";
"179";"930414270";"Восточный административный округ";"район Метрогородок";"город Москва, Открытое шоссе, дом 24, корпус 11";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.756248, 55.823002]}";
"121";"930414271";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Планерная улица, дом 7, корпус 1";"Липецкая область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.434047, 55.86193]}";
"256";"930414272";"Западный административный округ";"район Тропарёво-Никулино";"город Москва, улица Академика Анохина, дом 5, корпус 3, строение 1";"Липецкая область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.472979, 55.660406]}";
"281";"930414273";"Зеленоградский административный округ";"район Крюково";"город Москва, город Зеленоград, корпус 1446";"Белгородская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.152071, 55.984515]}";
"270";"930414274";"Западный административный округ";"район Дорогомилово";"Большая Дорогомиловская улица, владение 6А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.566188, 55.746227]}";
"258";"930414275";"Западный административный округ";"район Очаково-Матвеевское";"город Москва, Матвеевская улица, дом 20, корпус 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.466001, 55.702242]}";
"265";"930414276";"Западный административный округ";"район Солнцево";"город Москва, Производственная улица, дом 1, корпус 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.388065, 55.651271]}";
"266";"930414278";"Западный административный округ";"район Солнцево";"город Москва, Солнцевский проспект, дом 2, строение 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.396325, 55.652568]}";
"251";"930414279";"Южный административный округ";"Нагорный район";"город Москва, Симферопольский бульвар, владение 25А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.60578, 55.649345]}";
"243";"930414280";"Восточный административный округ";"район Вешняки";"город Москва, Вешняковская улица, дом 16, строение 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.82623, 55.724145]}";
"249";"930414281";"Южный административный округ";"район Зябликово";"город Москва, улица Мусы Джалиля, дом 2, корпус 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.741373, 55.629919]}";
"248";"930414282";"Юго-Восточный административный округ";"район Некрасовка";"город Москва, 1-я Вольская улица, дом 11, строение 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.92128, 55.683455]}";
"242";"930414283";"Центральный административный округ";"Мещанский район";"город Москва, проспект Мира, дом 39, строение 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.632945, 55.780698]}";
"47";"930414284";"Восточный административный округ";"район Перово";"город Москва, Новогиреевская улица, дом 11, строение 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.794985, 55.759727]}";
"285";"930414285";"Восточный административный округ";"район Соколиная Гора";"Щербаковская улица, дом 36А, строение 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.724184, 55.782585]}";
"286";"930414287";"Восточный административный округ";"район Сокольники";"город Москва, Сокольническая площадь, дом 7";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.678987, 55.79195]}";
"287";"930414288";"Восточный административный округ";"район Сокольники";"город Москва, Русаковская улица, дом 24";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.68073, 55.78868]}";
"288";"930414289";"Западный административный округ";"район Проспект Вернадского";"город Москва, проспект Вернадского, владение 53, строение 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.506285, 55.67623]}";
"71";"930414290";"Северо-Восточный административный округ";"район Отрадное";"город Москва, улица Декабристов, дом 8";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.598119, 55.86509]}";
"89";"930414291";"Южный административный округ";"район Москворечье-Сабурово";"город Москва, Кантемировская улица, дом 12, корпус 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.673285, 55.637567]}";
"79";"930414292";"Южный административный округ";"район Бирюлёво Восточное";"город Москва, Липецкая улица, дом 7";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.681223, 55.583061]}";
"82";"930414293";"Южный административный округ";"район Бирюлёво Западное";"город Москва, Медынская улица, дом 12А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.645756, 55.586741]}";
"85";"930414295";"Южный административный округ";"Донской район";"город Москва, Загородное шоссе, дом 10, корпус 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.602358, 55.692127]}";
"86";"930414297";"Южный административный округ";"Донской район";"город Москва, улица Академика Петровского, дом 10";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.607926, 55.719712]}";
"92";"930414298";"Южный административный округ";"район Нагатинский Затон";"город Москва, Судостроительная улица, дом 29";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.681292, 55.682989]}";
"93";"930414299";"Южный административный округ";"Нагорный район";"город Москва, Симферопольский бульвар, дом 37, корпус 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.606035, 55.643132]}";
"96";"930414300";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Каширское шоссе, владение 108";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.716473, 55.609993]}";
"97";"930414301";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Ясеневая улица, дом 30";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.73935, 55.60478]}";
"98";"930414302";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Каширское шоссе, дом 132, корпус 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.716621, 55.610113]}";
"101";"930414303";"Южный административный округ";"район Чертаново Северное";"город Москва, Чертановская улица, дом 9, строение 2";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.599875, 55.629201]}";
"102";"930414305";"Южный административный округ";"район Чертаново Центральное";"город Москва, Чертановская улица, владение 22, строение 9";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.594697, 55.623152]}";
"108";"930414306";"Южный административный округ";"Даниловский район";"город Москва, 2-й Автозаводский проезд, дом 3А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.65804, 55.706877]}";
"130";"930414307";"Юго-Западный административный округ";"Обручевский район";"город Москва, улица Обручева, дом 16, корпус 1";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.51412, 55.65923]}";
"131";"930414308";"Юго-Западный административный округ";"район Тёплый Стан";"город Москва, Ленинский проспект, дом 127";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.479114, 55.645559]}";
"133";"930414309";"Южный административный округ";"район Зябликово";"город Москва, Кустанайская улица, дом 3А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.753418, 55.619712]}";
"137";"930414310";"Южный административный округ";"Нагорный район";"город Москва, Чонгарский бульвар, владение 2А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.618285, 55.653523]}";
"139";"930414311";"Южный административный округ";"район Зябликово";"город Москва, Воронежская улица, дом 17А";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.744927, 55.610984]}";
"142";"930414312";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 24";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.622805, 55.788965]}";
"141";"930414314";"Центральный административный округ";"Пресненский район";"город Москва, Тишинская площадь, дом 6";"Московская область";"01.07.2019-15.07.2019";"клубника и земляника";"{type=Point, coordinates=[37.584406, 55.770138]}";
